"RijschoolNaam"," Telefoonnummer"," Email"," Website","ZB Status","ZB Sub status","ZB Account","ZB Domain","ZB First Name","ZB Last Name","ZB Gender","ZB Free Email","ZB MX Found","ZB MX Record","ZB SMTP Provider","ZB Did You Mean","ZB Last Known Activity","ZB Activity Data Count","ZB Activity Data Types","ZB Activity Data Channels"
"International Driving School LIMA Amsterdam","None","info@lima-amsterdam.nl","None","do_not_mail","role_based_catch_all","info","lima-amsterdam.nl","","","","False","true","aspmx.l.google.com","g-suite","","","","",""
"L.C. Lauritsen","0252 67 49 94","info@lauritsen.nl","http://www.lauritsen.nl/","do_not_mail","role_based","info","lauritsen.nl","","","","False","true","mail.lauritsen.nl","","","","","",""
"Lawal Autorijschool","020 845 12 29","info@lawalautorijschool.nl","None","do_not_mail","role_based","info","lawalautorijschool.nl","","","","False","true","antispamcluster.protagonist.nl","","","","","",""
"lesxl.nl","020 308 68 06","info@lesbuddy.nl","None","do_not_mail","role_based","info","lesbuddy.nl","","","","False","true","smtp.rzone.de","","","","","",""
"Patron verkeersopleidingen","020 777 08 06","info@patronverkeersopleidingen.nl","None","do_not_mail","role_based","info","patronverkeersopleidingen.nl","","","","False","true","smtp.rzone.de","","","","","",""
"Power 2 Drive","06 31 97 49 09","info@power2drive.nl","None","do_not_mail","role_based","info","power2drive.nl","","","","False","true","mx1.mijndomein.nl","","","","","",""
"Rijlesboeken.nl B.V.","085 1303 688","info@rijlesboeken.nl","None","do_not_mail","role_based_catch_all","info","rijlesboeken.nl","","","","False","true","spamrelay.zxcs.nl","","","","","",""
"Rijschool Green","020 345 13 33","info@rijschoolgreen.nl","http://www.rijschoolgreen.nl/","do_not_mail","role_based_catch_all","info","rijschoolgreen.nl","","","","False","true","rijschoolgreen-nl.mail.protection.outlook.com","microsoft","","","","",""
"Rijschool Amsterdam B.V.","020 238 95 00","info@rijschoolamsterdam.nl","None","do_not_mail","role_based","info","rijschoolamsterdam.nl","","","","False","true","mx.transip.email","","","","","",""
"Rijschool Collewijn","020 613 33 39","info@collewijn.net","http://www.collewijn.net/","do_not_mail","role_based_catch_all","info","collewijn.net","","","","False","true","nso-mx2.titanhq.com","","","","","",""
"Rijschool Company","020 260 01 05","info@rijschoolcompany.nl","None","do_not_mail","role_based","info","rijschoolcompany.nl","","","","False","true","rijschoolcompany.nl","","","","","",""
"Rijschool EvA","0681566805","info@rijschool-eva.nl","None","do_not_mail","role_based","info","rijschool-eva.nl","","","","False","true","mx.soverin.net","","","","","",""
"Rijschool Flits","0181 61 34 27","info@rijschoolflits.nl","http://www.rijschoolflits.nl/","do_not_mail","role_based_catch_all","info","rijschoolflits.nl","","","","False","true","nso-mx2.titanhq.com","","","","","",""
"Rijschool Haarlemmermeer B.V.","023 205 2664","info@rijschoolhaarlemmermeer.com","None","do_not_mail","role_based","info","rijschoolhaarlemmermeer.com","","","","False","true","primary.yourfilter.nl","","","","","",""
"Rijschool Hotaman","None","info@hotaman.nl","http://www.hotaman.nl/","do_not_mail","global_suppression","info","hotaman.nl","","","","False","true","mailx.xnsregistrar.com","","","","","",""
"Rijschool imove","020 822 35 81","info@rijschool-imove.nl","http://www.rijschoolimove.nl/","do_not_mail","role_based_catch_all","info","rijschool-imove.nl","","","","False","true","rijschool-imove.nl","","","","","",""
"Rijschool Marlee","06 24 74 95 92","info@rijschoolmarlee.nl","None","do_not_mail","role_based","info","rijschoolmarlee.nl","","","","False","true","rijschoolmarlee-nl.mail.protection.outlook.com","microsoft","","","","",""
"Rijschool Meteoor","020 611 84 03","INFO@METEOOR-RIJSCHOOL.NL","http://www.meteoor-rijschool.nl/","do_not_mail","role_based","info","meteoor-rijschool.nl","","","","False","true","meteoorrijschool-nl01i.mail.protection.outlook.com","microsoft","","","","",""
"Rijschool Moen","None","info@rijschoolmoen.nl","http://www.rijschoolmoen.nl/","do_not_mail","role_based","info","rijschoolmoen.nl","","","","False","true","mx1.pub.mailpod5-cph3.one.com","","","","","",""
"Rijschool Overtoom B.V.","020 683 04 19","info@rijschoolovertoom.nl","http://www.rijschoolovertoom.nl/","do_not_mail","role_based","info","rijschoolovertoom.nl","","","","False","true","rijschoolovertoom-nl.mail.protection.outlook.com","microsoft","","","","",""
"Rijschool P. Detmers","023 565 04 25","info@detmers.nl","http://www.detmers.nl/","do_not_mail","role_based","info","detmers.nl","","","","False","true","smtp.rzone.de","","","","","",""
"Verkeersschool Nelen B.V.","None","info@nelen.nl","http://www.nelen.nl/","do_not_mail","role_based","info","nelen.nl","","","","False","true","nelen-nl.mail.protection.outlook.com","microsoft","","","","",""
"Verkeersschool Safety First (Verkeersinstituut Amsterdam)","None","info@rijschool-safetyfirst.nl","http://www.rijschool-dorland.nl/","do_not_mail","role_based","info","rijschool-safetyfirst.nl","","","","False","true","mail.rijschool-safetyfirst.nl","","","","","",""
"Verkeersschool Storm","020 497 03 80","invoice@directvipservice.nl","http://www.verkeersschoolstorm.nl/","do_not_mail","role_based","invoice","directvipservice.nl","","","","False","true","directvipservice.nl","","","","","",""
"Verkeersschool vd Laan","0297 32 03 78","info@vd-laan.eu","http://www.vd-laan.eu/","do_not_mail","role_based_catch_all","info","vd-laan.eu","","","","False","true","mx1.mijndomein.nl","","","","","",""
"Wolf Rijbewijsshop.nl","None","info@wolf.nl","http://www.wolfrijbewijsshop.nl/","do_not_mail","role_based","info","wolf.nl","","","","False","true","wolf-nl.mail.protection.outlook.com","microsoft","","","","",""
"Xpress Rijopleiding.nl","020 233 12 59","info@xpressrijopleiding.nl","http://www.xpressrijopleiding.nl/","do_not_mail","role_based","info","xpressrijopleiding.nl","","","","False","true","xpressrijopleiding-nl.mail.protection.outlook.com","microsoft","","","","",""
"A12 Opleidingen B.V.","0316 24 73 50","info@a12opleidingen.nl","None","do_not_mail","role_based","info","a12opleidingen.nl","","","","False","true","a12opleidingen-nl.mail.protection.outlook.com","microsoft","","","","",""
"Auto- en Motorrijschool Krabbenborg","0544 37 64 51","info@rijschoolkrabbenborg.nl","http://www.rijschoolkrabbenborg.nl/","do_not_mail","role_based","info","rijschoolkrabbenborg.nl","","","","False","true","mail.rijschoolkrabbenborg.nl","","","","","",""
"Autorijschool de Witt","026 312 03 34","info@rijschooldewitt.nl","None","do_not_mail","role_based","info","rijschooldewitt.nl","","","","False","true","mail.doelbewust.nl","","","","","",""
"Autorijschool Driversseat","0544 37 72 20","info@driversseat.nl","None","do_not_mail","role_based_catch_all","info","driversseat.nl","","","","False","true","mx1.mijndomein.nl","","","","","",""
"Autorijschool Eric Berntsen","0315 32 35 74","info@ericberntsen.nl","http://www.ericberntsen.nl/","do_not_mail","role_based","info","ericberntsen.nl","","","","False","true","mail.ericberntsen.nl","","","","","",""
"Autorijschool Heijmink","0316 54 22 53","info@rijschoolheijmink.nl","http://www.rijschoolheijmink.nl/","do_not_mail","role_based","info","rijschoolheijmink.nl","","","","False","true","mx-in-3.webreus.nl","","","","","",""
"Autorijschool Johan Kämink","0543 45 20 99","info@kamink.nl","None","do_not_mail","role_based","info","kamink.nl","","","","False","true","mx11.hostingdiscounter.nl","","","","","",""
"Autorijschool Johan Verberk","026 362 26 82","info@johanverberk.nl","http://www.johanverberk.nl/","do_not_mail","role_based_catch_all","info","johanverberk.nl","","","","False","true","mail.websiteman.nl","","","","","",""
"Autorijschool Kemperman","0316529531","info@autorijschoolkemperman.nl","None","do_not_mail","role_based","info","autorijschoolkemperman.nl","","","","False","true","mailfilter.spamhq.nl","","","","","",""
"Autorijschool Straatsma","06 51365571","info@autorijschoolstraatsma.nl","http://www.autorijschoolstraatsma.nl/","do_not_mail","role_based","info","autorijschoolstraatsma.nl","","","","False","true","mail.autorijschoolstraatsma.nl","","","","","",""
"Autorijschool Van Ingen","0544 462 120","info@autorijschoolvaningen.nl","None","do_not_mail","role_based_catch_all","info","autorijschoolvaningen.nl","","","","False","true","mx1.je-eigen-domein.nl","","","","","",""
"Autorijschool Wim Steintjes","0313 47 49 46","info@wimsteintjes.nl","http://www.wimsteintjes.nl/","do_not_mail","role_based","info","wimsteintjes.nl","","","","False","true","wimsteintjes.nl","","","","","",""
"Drive & Taxi Instituut","0615952893","info@drive-taxi-instituut.nl","https://www.drive-taxi-instituut.nl/","do_not_mail","role_based","info","drive-taxi-instituut.nl","","","","False","true","mail.jouwweb.nl","","","","","",""
"Into Traffic","026 213 79 18","info@intotraffic.nl","http://www.intotraffic.nl/","do_not_mail","role_based","info","intotraffic.nl","","","","False","true","aspmx.l.google.com","g-suite","","","","",""
"Louana Rijopleidingen B.V.","0316 52 84 54","info@louana.nl","http://www.louana.nl/","do_not_mail","role_based","info","louana.nl","","","","False","true","louana-nl.mail.protection.outlook.com","microsoft","","","","",""
"Quickles.nl","0316 52 74 64","info@quickles.nl","None","do_not_mail","role_based_catch_all","info","quickles.nl","","","","False","true","mail.quickles.nl","","","","","",""
"Rem & Go","None","info@rem-go.nl","http://www.rem-go.nl/","do_not_mail","role_based_catch_all","info","rem-go.nl","","","","False","true","remgo-nl0i.mail.protection.outlook.com","microsoft","","","","",""
"rijden met marcel","06 22 75 07 28","info@rijdenmetmarcel.nl","http://www.rijdenmetmarcel.nl/","do_not_mail","role_based","info","rijdenmetmarcel.nl","","","","False","true","rijdenmetmarcel.nl","","","","","",""
"Rijschool De Rooij","0575 53 04 94","info@rijschoolderooij.nl","http://www.rijschoolderooij.nl/","do_not_mail","role_based","info","rijschoolderooij.nl","","","","False","false","","","","","","",""
"Rijschool Groothuis","0544 84 25 85","info@autorijschoolwimgroothuis.nl","http://www.autorijschoolwimgroothuis.nl/","do_not_mail","role_based","info","autorijschoolwimgroothuis.nl","","","","False","true","mail.autorijschoolwimgroothuis.nl","","","","","",""
"Rijschool No Stress","085 400 9004","info@rijschoolnostress.nl","https://www.rijschoolnostress.nl/","do_not_mail","role_based","info","rijschoolnostress.nl","","","","False","true","mail.rijschoolnostress.nl","","","","","",""
"Rijschool Rob Janssen.nl","0316 28 44 12","info@rijschoolrobjanssen.nl","None","do_not_mail","role_based","info","rijschoolrobjanssen.nl","","","","False","true","antispamcluster.protagonist.nl","","","","","",""
"Rijwijzer Verkeersscholen B.V.","085 06 06 113","info@dekinkelderrijopleidingen.nl","https://dekinkelderrijopleidingen.nl/","do_not_mail","role_based","info","dekinkelderrijopleidingen.nl","","","","False","true","mx3.pub.mailpod11-cph3.one.com","","","","","",""
"Rond Oer","0315683937","info@rondoer.nl","None","do_not_mail","role_based","info","rondoer.nl","","","","False","true","smtp.rzone.de","","","","","",""
"V.O.F. Rijschool Stellinga","0545 47 32 21","info@stellinga.nl","http://www.stellinga.nl/","do_not_mail","role_based","info","stellinga.nl","","","","False","true","mail.stellinga.nl","","","","","",""
"Verkeersschool Frank Massop","0543 52 16 09","info@frankmassop.nl","https://frankmassop.nl/","do_not_mail","role_based","info","frankmassop.nl","","","","False","true","smtp.rzone.de","","","","","",""
"Verkeersschool Ingrid van Perlo","085 201 96 46","info@vip-rijschool.nl","https://vip-rijschool.nl/","do_not_mail","role_based","info","vip-rijschool.nl","","","","False","true","mail.vip-rijschool.nl","","","","","",""
"Verkeersschool Inzicht","026 446 28 56","Info@verkeersschool-inzicht.nl","http://verkeersschool-inzicht.nl/","do_not_mail","role_based_catch_all","info","verkeersschool-inzicht.nl","","","","False","true","verkeersschool-inzicht.nl","","","","","",""
"Verkeersschool Jaap Speelziek","085 48 77 131","info@speelziek.nl","http://www.speelziek.nl/","do_not_mail","role_based_catch_all","info","speelziek.nl","","","","False","true","filter01.cloudet.nl","","","","","",""
"Verkeersschool Lemaire","0314 366 696","info@verkeersschoollemaire.nl","https://verkeersschoollemaire.nl/","do_not_mail","role_based","info","verkeersschoollemaire.nl","","","","False","true","mx1.mijndomein.nl","","","","","",""
"Verkeersschool Richard Kaya","0314 35 97 59","info@richardkaya.nl","http://www.richardkaya.nl/","do_not_mail","role_based","info","richardkaya.nl","","","","False","true","mail.jouwweb.nl","","","","","",""
"Verkeersschool Striekwold B.V.","0314 34 61 03","info@striekwold.nl","None","do_not_mail","role_based","info","striekwold.nl","","","","False","true","striekwold-nl.mail.protection.outlook.com","microsoft","","","","",""
"Verkeersschool Wisselink","0315 24 15 24","info@verkeersschool-wisselink.nl","None","do_not_mail","role_based","info","verkeersschool-wisselink.nl","","","","False","true","mail.verkeersschool-wisselink.nl","","","","","",""
"VSL Verkeerseducatie VOF","085303 0789","info@rijschoolVSL.nl","https://www.rijschoolvsl.nl/","do_not_mail","role_based","info","rijschoolvsl.nl","","","","False","true","mx3.mailpod13-cph3.g1i.hostnet.nl","","","","","",""
"Aagje Autorijschool","036 534 49 19","info@aagje-autorijschool.nl","http://www.aagje-autorijschool.nl/","do_not_mail","role_based","info","aagje-autorijschool.nl","","","","False","true","mx.spamexperts.com","spamexperts","","","","",""
"Auto-/Motorrijschool Andre","036 534 74 74","info@verkeersschoolandre.nl","http://www.verkeersschoolandre.nl/","do_not_mail","role_based","info","verkeersschoolandre.nl","","","","False","true","verkeersschoolandre-nl.mail.protection.outlook.com","microsoft","","","","",""
"Autorijschool Jawa","035 601 46 21","info@rijschooljawa.nl","http://www.rijschooljawa.nl/","do_not_mail","role_based","info","rijschooljawa.nl","","","","False","true","mail.rijschooljawa.nl","","","","","",""
"Autorijschool AB Almere","036 533 32 21","info@ab-almere.nl","None","do_not_mail","role_based_catch_all","info","ab-almere.nl","","","","False","true","primary.yourfilter.nl","","","","","",""
"Autorijschool Atlas Traffic","357731920","info@autorijschoolatlas.nl","http://www.autorijschoolatlas.nl/","do_not_mail","role_based","info","autorijschoolatlas.nl","","","","False","true","mail.autorijschoolatlas.nl","","","","","",""
"Autorijschool B.P. Keppel","035 683 77 67","info@autorijschool-keppel.nl","http://www.autorijschool-keppel.nl/","do_not_mail","role_based","info","autorijschool-keppel.nl","","","","False","true","mail.autorijschool-keppel.nl","","","","","",""
"Autorijschool Caroline de Vries","06 22 41 79 71","info@autorijschool-carolinedevries.nl","http://www.autorijschool-carolinedevries.nl/","do_not_mail","role_based","info","autorijschool-carolinedevries.nl","","","","False","true","mail.autorijschool-carolinedevries.nl","","","","","",""
"Autorijschool De Amerhorst","033 475 70 46","info@deamerhorst.nl","None","do_not_mail","role_based","info","deamerhorst.nl","","","","False","true","smtp.rzone.de","","","","","",""
"Autorijschool Gooijer","06 23 34 30 58","info@autorijschoolgooijer.nl","http://www.autorijschoolgooijer.nl/","do_not_mail","role_based_catch_all","info","autorijschoolgooijer.nl","","","","False","true","smtp.rzone.de","","","","","",""
"Autorijschool Helmig","06 53 38 13 47","info@autorijschool-helmig.nl","http://www.autorijschool-helmig.nl/","do_not_mail","role_based","info","autorijschool-helmig.nl","","","","False","true","mail.autorijschool-helmig.nl","","","","","",""
